CAMPO_OFICIAL,CAMPO_SIH,UBICACION,CUENCA,FECHA,CATEGORIA,PETROLEO_MMB,PETROLEO_CRUDO_EQUIVALENTE_MMBPCE,GAS_MMMPC
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,0.118024,0.7916540000000001
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,0.0,0.0
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.027146,0.141184
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,0.152214,0.791654
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,0.0,0.0
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2024,PROBADAS,0.0,0.009844,0.051197
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2024,PROBABLES,0.0,0.15221400000000002,0.791654
EXPLORADOR,EXPLORADOR,Terrestre,Burgos,01/01/2024,POSIBLES,0.0,0.0,0.0
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2014,PROBADAS,0.0,0.0,0.0
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2014,PROBABLES,0.0,0.0,0.0
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2014,POSIBLES,91.789974,234.418251,625.401716
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2015,PROBADAS,0.0,0.0,0.0
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2015,PROBABLES,0.0,0.0,0.0
EXPLORATUS,EXPLORATUS,Aguas profundas,Golfo de Mexico Profundo,01/01/2015,POSIBLES,145.046967,513.844,1719.021705
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,0.432078,0.449476,0.182946
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,1.536073,1.604646,0.721076
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,6.294023,6.544131,2.629986
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,0.195343,0.216213,0.134481
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.626617,0.660079,0.21561
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,0.491088,0.545736,0.226338
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,0.7963370000000001,0.865969,0.28840199999999994
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,0.18449399999999994,0.20337000000000005,0.078183
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.46473,0.525207,0.259359
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.459936,0.506697,0.200534
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.377822,0.469825,0.426631
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.422877,0.481323,0.270068
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.129357,0.15621599999999997,0.12410600000000005
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.241679,0.271574,0.202815
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.1876,0.229511,0.335133
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.323802,0.352634,0.239784
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.445588,0.516168,0.852867
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.076098,0.08342500000000008,0.08853199999999994
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.431509,0.453361,0.413886
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.07855499999999999,0.08297699999999997,0.08375200000000005
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2021,PROBADAS,0.277101,0.341274,0.597316
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2021,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2021,POSIBLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2022,PROBADAS,0.25908,0.274222,0.113118
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2022,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2022,POSIBLES,0.07639700000000005,0.08544599999999997,0.067607
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2023,PROBADAS,0.227981,0.272969,0.488432
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2023,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2023,POSIBLES,0.06697800000000004,0.073102,0.06648300000000007
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2024,PROBADAS,0.204089,0.220795,0.447739
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2024,PROBABLES,0.0,0.0,0.0
EZEQUIEL ORDÓÑEZ,EZEQUIEL ORDONEZ,Terrestre,Tampico-Misantla,01/01/2024,POSIBLES,0.064329,0.06667700000000001,0.06292600000000004
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2010,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2010,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2010,POSIBLES,0.0,0.194908,1.330073
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2011,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2011,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2011,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2012,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2012,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2012,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2013,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2013,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2013,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2014,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2014,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2014,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2015,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2015,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2015,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2016,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2016,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2016,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2017,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2017,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2017,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2018,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2018,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2018,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2019,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2019,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2019,POSIBLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2020,PROBADAS,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2020,PROBABLES,0.0,0.0,0.0
FAJA,FAJA,Terrestre,Tampico-Misantla,01/01/2020,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
FARAÓN,FARAON,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
FERREIRO,FERREIRO,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2010,PROBADAS,0.0,0.417613,2.455804
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2010,PROBABLES,0.0,0.11335899999999999,0.6666149999999997
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2010,POSIBLES,0.0,0.9152290000000001,5.38207
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2011,PROBADAS,0.0,0.371134,1.930242
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2011,PROBABLES,0.0,0.128139,0.666444
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2011,POSIBLES,0.0,1.0300079999999998,5.357002
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2012,PROBADAS,0.0,0.417018,2.168879
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2012,PROBABLES,0.0,0.13063400000000003,0.6794190000000002
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2012,POSIBLES,0.0,1.045072,5.435349
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2013,PROBADAS,0.0,0.406929,2.11641
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2013,PROBABLES,0.0,0.13062600000000002,0.6793779999999998
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2013,POSIBLES,0.0,1.044826,5.434068
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2014,PROBADAS,0.0,0.37722,1.961894
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2014,PROBABLES,0.0,0.13063400000000003,0.6794189999999998
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2014,POSIBLES,0.0,1.045072,5.435349
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2015,PROBADAS,0.0,0.347182,1.80567
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2015,PROBABLES,0.0,0.12246499999999999,0.6369319999999998
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2015,POSIBLES,0.0,1.0271240000000001,5.342002
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2016,PROBADAS,0.0,0.053237,0.27688
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2016,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2016,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2017,PROBADAS,0.0,0.03659,0.190301
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2017,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2017,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2018,PROBADAS,0.0,0.155158,0.857021
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2018,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2018,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2019,PROBADAS,0.0,0.179505,1.328974
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2019,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2019,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2020,PROBADAS,0.0,0.208756,1.574517
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2020,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2020,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2021,PROBADAS,0.0,0.068019,0.466117
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2021,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2021,POSIBLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2022,PROBADAS,0.0,0.136063,0.918003
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2022,PROBABLES,0.0,0.200003,1.3494009999999999
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2022,POSIBLES,0.0,0.504865,3.406277
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2023,PROBADAS,0.0,0.11044,0.574388
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2023,PROBABLES,0.0,0.259454,1.3494009999999999
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2023,POSIBLES,0.0,0.783804,4.076509
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2024,PROBADAS,0.0,0.088337,0.459434
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2024,PROBABLES,0.0,0.0,0.0
FILADELFIA,FILADELFIA,Terrestre,Burgos,01/01/2024,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2010,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2010,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2010,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2011,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2011,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2011,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2012,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2012,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2012,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2013,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2013,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2013,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2014,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2014,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2014,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2015,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2015,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2015,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2016,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2016,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2016,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2017,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2017,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2017,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2018,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2018,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2018,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2019,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2019,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2019,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2020,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2020,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2020,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2021,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2021,PROBABLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2021,POSIBLES,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2022,PROBADAS,0.0,0.0,0.0
FILISOLA,FILISOLA,Terrestre,Cuencas del Sureste,01/01/2022,PROBABLES,0.0,0.0,0.0
